ECellID,CellName,Longitude,Latitude,PCI,EARFCN,Azimuth
2520320,"Radford Road, Crawley, RH10 3NW",-0.15988175217686995,51.14699761601136,9,1392,296
2520321,"Radford Road, Crawley, RH10 3NW",-0.15988175217686995,51.14699761601136,358,1392,154
2520322,"Radford Road, Crawley, RH10 3NW",-0.15988175217686995,51.14699761601136,311,1392,181
2520326,"Radford Road, Crawley, RH10 3NW",-0.15988175217686995,51.14699761601136,145,6175,116
2520327,"Radford Road, Crawley, RH10 3NW",-0.15988175217686995,51.14699761601136,404,6175,168
2520328,"Radford Road, Crawley, RH10 3NW",-0.15988175217686995,51.14699761601136,21,6175,357
2520391,"Radford Road, Crawley, RH10 3NW",-0.15988175217686995,51.14699761601136,212,99,326
2520392,"Radford Road, Crawley, RH10 3NW",-0.15988175217686995,51.14699761601136,210,99,180
2520393,"Radford Road, Crawley, RH10 3NW",-0.15988175217686995,51.14699761601136,211,99,198
3216128,"Perimeter Road South, Lowfield Heath, Crawley, RH6 0LP",-0.17151577770709991,51.14580630844687,405,1392,62
3216129,"Perimeter Road South, Lowfield Heath, Crawley, RH6 0LP",-0.17151577770709991,51.14580630844687,415,1392,90
3216130,"Perimeter Road South, Lowfield Heath, Crawley, RH6 0LP",-0.17151577770709991,51.14580630844687,227,1392,257
3216134,"Perimeter Road South, Lowfield Heath, Crawley, RH6 0LP",-0.17151577770709991,51.14580630844687,328,6175,44
3216135,"Perimeter Road South, Lowfield Heath, Crawley, RH6 0LP",-0.17151577770709991,51.14580630844687,329,6175,112
3216199,"Perimeter Road South, Lowfield Heath, Crawley, RH6 0LP",-0.17151577770709991,51.14580630844687,105,99,15
3216200,"Perimeter Road South, Lowfield Heath, Crawley, RH6 0LP",-0.17151577770709991,51.14580630844687,107,99,76
3216201,"Perimeter Road South, Lowfield Heath, Crawley, RH6 0LP",-0.17151577770709991,51.14580630844687,106,99,269
1289216,"Tollgate Hill, Crawley, RH11 9QH",-0.19963547587394714,51.093638422291164,288,1392,347
1289217,"Tollgate Hill, Crawley, RH11 9QH",-0.19963547587394714,51.093638422291164,352,1392,173
1289218,"Tollgate Hill, Crawley, RH11 9QH",-0.19963547587394714,51.093638422291164,104,1392,353
452096,"Broadfield Place, Crawley, RH11 9BA",-0.20550404105033754,51.097094787602686,457,99,297
452097,"Broadfield Place, Crawley, RH11 9BA",-0.20550404105033754,51.097094787602686,151,1392,10
452098,"Broadfield Place, Crawley, RH11 9BA",-0.20550404105033754,51.097094787602686,356,1392,279
452167,"Broadfield Place, Crawley, RH11 9BA",-0.20550404105033754,51.097094787602686,458,99,310
452168,"Broadfield Place, Crawley, RH11 9BA",-0.20550404105033754,51.097094787602686,456,99,190
452169,"Broadfield Place, Crawley, RH11 9BA",-0.20550404105033754,51.097094787602686,458,99,271
1227520,"Winfield Way, Crawley, RH11 9RX",-0.1946115501570592,51.10047643702026,105,1392,59
1227521,"Winfield Way, Crawley, RH11 9RX",-0.1946115501570592,51.10047643702026,403,1392,72
1227522,"Winfield Way, Crawley, RH11 9RX",-0.1946115501570592,51.10047643702026,11,1392,238
1227526,"Winfield Way, Crawley, RH11 9RX",-0.1946115501570592,51.10047643702026,313,6175,58
1227527,"Winfield Way, Crawley, RH11 9RX",-0.1946115501570592,51.10047643702026,155,6175,73
1227528,"Winfield Way, Crawley, RH11 9RX",-0.1946115501570592,51.10047643702026,465,6175,258
1227591,"Winfield Way, Crawley, RH11 9RX",-0.1946115501570592,51.10047643702026,3,99,51
1227592,"Winfield Way, Crawley, RH11 9RX",-0.1946115501570592,51.10047643702026,1,99,88
1227593,"Winfield Way, Crawley, RH11 9RX",-0.1946115501570592,51.10047643702026,8,99,239
2042368,"Bewbush Drive, Crawley, RH11 8YH",-0.2237168246258534,51.1037782731451,378,1392,30
2042369,"Bewbush Drive, Crawley, RH11 8YH",-0.2237168246258534,51.1037782731451,409,1392,186
2042370,"Bewbush Drive, Crawley, RH11 8YH",-0.2237168246258534,51.1037782731451,380,1392,320
888320,"Buckswood Drive, Crawley, RH11 8HU",-0.21275074434202418,51.10847883417057,30,1392,287
888321,"Buckswood Drive, Crawley, RH11 8HU",-0.21275074434202418,51.10847883417057,175,1392,343
888322,"Buckswood Drive, Crawley, RH11 8HU",-0.21275074434202418,51.10847883417057,200,1392,242
888326,"Buckswood Drive, Crawley, RH11 8HU",-0.21275074434202418,51.10847883417057,447,6175,293
