ECellID,CellName,Longitude,Latitude,PCI,EARFCN,Azimuth
7425280,"Whitmore Way, Greenfields, Horley, RH6 8FX",-0.18575572126267126,51.17838616354791,237,1617,346
7425281,"Whitmore Way, Greenfields, Horley, RH6 8FX",-0.18575572126267126,51.17838616354791,238,1617,200
7425282,"Whitmore Way, Greenfields, Horley, RH6 8FX",-0.18575572126267126,51.17838616354791,239,1617,261
7425283,"Whitmore Way, Greenfields, Horley, RH6 8FX",-0.18575572126267126,51.17838616354791,323,1617,47
7425286,"Whitmore Way, Greenfields, Horley, RH6 8FX",-0.18575572126267126,51.17838616354791,237,3350,339
7425287,"Whitmore Way, Greenfields, Horley, RH6 8FX",-0.18575572126267126,51.17838616354791,238,3350,199
7425288,"Whitmore Way, Greenfields, Horley, RH6 8FX",-0.18575572126267126,51.17838616354791,239,3350,250
7425289,"Whitmore Way, Greenfields, Horley, RH6 8FX",-0.18575572126267126,51.17838616354791,237,3179,22
7425292,"Whitmore Way, Greenfields, Horley, RH6 8FX",-0.18575572126267126,51.17838616354791,259,6225,20
7425293,"Whitmore Way, Greenfields, Horley, RH6 8FX",-0.18575572126267126,51.17838616354791,260,6225,80
7425294,"Whitmore Way, Greenfields, Horley, RH6 8FX",-0.18575572126267126,51.17838616354791,258,6225,197
7425299,"Whitmore Way, Greenfields, Horley, RH6 8FX",-0.18575572126267126,51.17838616354791,231,522,89
8308992,"Dabnom Bridge, Salfords and Sidlow, RH2 8PT",-0.2178343190610842,51.20246170055381,251,1617,13
8308993,"Dabnom Bridge, Salfords and Sidlow, RH2 8PT",-0.2178343190610842,51.20246170055381,249,1617,346
8308994,"Dabnom Bridge, Salfords and Sidlow, RH2 8PT",-0.2178343190610842,51.20246170055381,410,3179,274
8308995,"Dabnom Bridge, Salfords and Sidlow, RH2 8PT",-0.2178343190610842,51.20246170055381,251,1761,10
8308996,"Dabnom Bridge, Salfords and Sidlow, RH2 8PT",-0.2178343190610842,51.20246170055381,249,1761,165
8308997,"Dabnom Bridge, Salfords and Sidlow, RH2 8PT",-0.2178343190610842,51.20246170055381,250,1761,229
3676416,"Bonehurst Road, Meath Green, RH6 8QJ",-0.16600155006062778,51.186829878408034,91,1617,329
3676417,"Bonehurst Road, Meath Green, RH6 8QJ",-0.16600155006062778,51.186829878408034,90,1617,159
3676418,"Bonehurst Road, Meath Green, RH6 8QJ",-0.16600155006062778,51.186829878408034,92,1617,206
3676419,"Bonehurst Road, Meath Green, RH6 8QJ",-0.16600155006062778,51.186829878408034,91,1761,341
3676420,"Bonehurst Road, Meath Green, RH6 8QJ",-0.16600155006062778,51.186829878408034,90,1761,150
3676421,"Bonehurst Road, Meath Green, RH6 8QJ",-0.16600155006062778,51.186829878408034,92,1761,251
7377408,"Coopers Hill Road, Outwood, RH1 5PL",-0.11987522076219648,51.211074086209415,95,1617,350
7377409,"Coopers Hill Road, Outwood, RH1 5PL",-0.11987522076219648,51.211074086209415,93,1617,124
7377410,"Coopers Hill Road, Outwood, RH1 5PL",-0.11987522076219648,51.211074086209415,94,1617,170
7377411,"Coopers Hill Road, Outwood, RH1 5PL",-0.11987522076219648,51.211074086209415,95,1761,320
7377413,"Coopers Hill Road, Outwood, RH1 5PL",-0.11987522076219648,51.211074086209415,94,1761,206
7016960,"Balcombe Road, Meath Green, Horley, RH6 9AE",-0.1557644484623779,51.17317245307876,323,1617,0
7016961,"Balcombe Road, Meath Green, Horley, RH6 9AE",-0.1557644484623779,51.17317245307876,322,1617,181
7016962,"Balcombe Road, Meath Green, Horley, RH6 9AE",-0.1557644484623779,51.17317245307876,321,1617,188
7016963,"Balcombe Road, Meath Green, Horley, RH6 9AE",-0.1557644484623779,51.17317245307876,323,1815,26
7016964,"Balcombe Road, Meath Green, Horley, RH6 9AE",-0.1557644484623779,51.17317245307876,322,1815,193
7016965,"Balcombe Road, Meath Green, Horley, RH6 9AE",-0.1557644484623779,51.17317245307876,321,1815,211
7016966,"Balcombe Road, Meath Green, Horley, RH6 9AE",-0.1557644484623779,51.17317245307876,323,3350,323
7016967,"Balcombe Road, Meath Green, Horley, RH6 9AE",-0.1557644484623779,51.17317245307876,409,1617,193
