ECellID,CellName,Longitude,Latitude,PCI,EARFCN,Azimuth
138498414,"Portland Road, Aldrington, Hove, BN3 5QT",-0.19827090203762054,50.83488536997871,456,6400,277
138498418,"Portland Road, Aldrington, Hove, BN3 5QT",-0.19827090203762054,50.83488536997871,456,1226,97
138498419,"Portland Road, Aldrington, Hove, BN3 5QT",-0.19827090203762054,50.83488536997871,456,199,9
138498424,"Portland Road, Aldrington, Hove, BN3 5QT",-0.19827090203762054,50.83488536997871,457,6400,132
138498428,"Portland Road, Aldrington, Hove, BN3 5QT",-0.19827090203762054,50.83488536997871,457,1226,100
138498429,"Portland Road, Aldrington, Hove, BN3 5QT",-0.19827090203762054,50.83488536997871,457,199,101
138498434,"Portland Road, Aldrington, Hove, BN3 5QT",-0.19827090203762054,50.83488536997871,458,6400,272
138498439,"Portland Road, Aldrington, Hove, BN3 5QT",-0.19827090203762054,50.83488536997871,458,199,189
129867786,"Portland Road, Hangleton, Portslade by Sea, BN3 5SJ",-0.2048345971525123,50.835697578375225,394,-1,86
129867796,"Portland Road, Hangleton, Portslade by Sea, BN3 5SJ",-0.2048345971525123,50.835697578375225,393,-1,184
129867806,"Portland Road, Hangleton, Portslade by Sea, BN3 5SJ",-0.2048345971525123,50.835697578375225,395,-1,308
129867886,"Portland Road, Hangleton, Portslade by Sea, BN3 5SJ",-0.2048345971525123,50.835697578375225,394,6400,122
129867890,"Portland Road, Hangleton, Portslade by Sea, BN3 5SJ",-0.2048345971525123,50.835697578375225,394,1226,95
129867891,"Portland Road, Hangleton, Portslade by Sea, BN3 5SJ",-0.2048345971525123,50.835697578375225,394,199,90
129867896,"Portland Road, Hangleton, Portslade by Sea, BN3 5SJ",-0.2048345971525123,50.835697578375225,393,6400,235
129867900,"Portland Road, Hangleton, Portslade by Sea, BN3 5SJ",-0.2048345971525123,50.835697578375225,393,1226,209
129867901,"Portland Road, Hangleton, Portslade by Sea, BN3 5SJ",-0.2048345971525123,50.835697578375225,393,199,165
129867906,"Portland Road, Hangleton, Portslade by Sea, BN3 5SJ",-0.2048345971525123,50.835697578375225,395,6400,336
129867910,"Portland Road, Hangleton, Portslade by Sea, BN3 5SJ",-0.2048345971525123,50.835697578375225,395,1226,135
129867911,"Portland Road, Hangleton, Portslade by Sea, BN3 5SJ",-0.2048345971525123,50.835697578375225,395,199,308
128762222,"Queens Parade, Hangleton, Portslade by Sea, BN3 8JG",-0.19382303343581953,50.84531447853592,10,6400,85
128762232,"Queens Parade, Hangleton, Portslade by Sea, BN3 8JG",-0.19382303343581953,50.84531447853592,9,6400,137
128762237,"Queens Parade, Hangleton, Portslade by Sea, BN3 8JG",-0.19382303343581953,50.84531447853592,9,199,317
128762242,"Queens Parade, Hangleton, Portslade by Sea, BN3 8JG",-0.19382303343581953,50.84531447853592,11,6400,348
128762246,"Queens Parade, Hangleton, Portslade by Sea, BN3 8JG",-0.19382303343581953,50.84531447853592,11,1226,268
128762247,"Queens Parade, Hangleton, Portslade by Sea, BN3 8JG",-0.19382303343581953,50.84531447853592,11,199,292
129219438,"Brighton & Hove Bypass, West Blatchington, Portslade by Sea, BN3 8FA",-0.1973504375766879,50.855387565256464,180,6400,312
129219442,"Brighton & Hove Bypass, West Blatchington, Portslade by Sea, BN3 8FA",-0.1973504375766879,50.855387565256464,180,1226,132
129219443,"Brighton & Hove Bypass, West Blatchington, Portslade by Sea, BN3 8FA",-0.1973504375766879,50.855387565256464,180,199,266
129219448,"Brighton & Hove Bypass, West Blatchington, Portslade by Sea, BN3 8FA",-0.1973504375766879,50.855387565256464,182,6400,220
129219452,"Brighton & Hove Bypass, West Blatchington, Portslade by Sea, BN3 8FA",-0.1973504375766879,50.855387565256464,182,1226,202
129219453,"Brighton & Hove Bypass, West Blatchington, Portslade by Sea, BN3 8FA",-0.1973504375766879,50.855387565256464,182,199,240
129219458,"Brighton & Hove Bypass, West Blatchington, Portslade by Sea, BN3 8FA",-0.1973504375766879,50.855387565256464,181,6400,271
129219462,"Brighton & Hove Bypass, West Blatchington, Portslade by Sea, BN3 8FA",-0.1973504375766879,50.855387565256464,181,1226,300
129219463,"Brighton & Hove Bypass, West Blatchington, Portslade by Sea, BN3 8FA",-0.1973504375766879,50.855387565256464,181,199,96
128591114,"George Street, Portslade Village, Portslade by Sea, BN41 1AW",-0.20982016095274503,50.830779244276464,285,-1,4
128591124,"George Street, Portslade Village, Portslade by Sea, BN41 1AW",-0.20982016095274503,50.830779244276464,286,-1,107
128591134,"George Street, Portslade Village, Portslade by Sea, BN41 1AW",-0.20982016095274503,50.830779244276464,287,-1,114
128591214,"George Street, Portslade Village, Portslade by Sea, BN41 1AW",-0.20982016095274503,50.830779244276464,285,6400,32
128591218,"George Street, Portslade Village, Portslade by Sea, BN41 1AW",-0.20982016095274503,50.830779244276464,285,1226,14
128591219,"George Street, Portslade Village, Portslade by Sea, BN41 1AW",-0.20982016095274503,50.830779244276464,285,199,53
128591224,"George Street, Portslade Village, Portslade by Sea, BN41 1AW",-0.20982016095274503,50.830779244276464,286,6400,107
128591228,"George Street, Portslade Village, Portslade by Sea, BN41 1AW",-0.20982016095274503,50.830779244276464,286,1226,78
128591229,"George Street, Portslade Village, Portslade by Sea, BN41 1AW",-0.20982016095274503,50.830779244276464,286,199,69
128591234,"George Street, Portslade Village, Portslade by Sea, BN41 1AW",-0.20982016095274503,50.830779244276464,287,6400,200
128591238,"George Street, Portslade Village, Portslade by Sea, BN41 1AW",-0.20982016095274503,50.830779244276464,287,1226,319
128591239,"George Street, Portslade Village, Portslade by Sea, BN41 1AW",-0.20982016095274503,50.830779244276464,287,199,331
138498676,"Portland Road, Aldrington, Hove, BN3 5QT",-0.19828666001558304,50.83487817061067,456,39250,7
138498677,"Portland Road, Aldrington, Hove, BN3 5QT",-0.19828666001558304,50.83487817061067,456,39448,329
138498686,"Portland Road, Aldrington, Hove, BN3 5QT",-0.19828666001558304,50.83487817061067,457,39250,97
138498687,"Portland Road, Aldrington, Hove, BN3 5QT",-0.19828666001558304,50.83487817061067,457,39448,138
138498696,"Portland Road, Aldrington, Hove, BN3 5QT",-0.19828666001558304,50.83487817061067,458,39250,158
138498697,"Portland Road, Aldrington, Hove, BN3 5QT",-0.19828666001558304,50.83487817061067,458,39448,129
130918420,"Norton Drive, Woodingdean, BN2 6NT",-0.06381246021817333,50.84013094995708,49,-1,348
130918430,"Norton Drive, Woodingdean, BN2 6NT",-0.06381246021817333,50.84013094995708,50,-1,352
130918510,"Norton Drive, Woodingdean, BN2 6NT",-0.06381246021817333,50.84013094995708,48,6400,46
130918515,"Norton Drive, Woodingdean, BN2 6NT",-0.06381246021817333,50.84013094995708,48,199,36
130918520,"Norton Drive, Woodingdean, BN2 6NT",-0.06381246021817333,50.84013094995708,49,6400,172
130918524,"Norton Drive, Woodingdean, BN2 6NT",-0.06381246021817333,50.84013094995708,49,1226,189
130918525,"Norton Drive, Woodingdean, BN2 6NT",-0.06381246021817333,50.84013094995708,49,199,172
130918530,"Norton Drive, Woodingdean, BN2 6NT",-0.06381246021817333,50.84013094995708,35,6400,25
130918534,"Norton Drive, Woodingdean, BN2 6NT",-0.06381246021817333,50.84013094995708,50,1226,340
130918535,"Norton Drive, Woodingdean, BN2 6NT",-0.06381246021817333,50.84013094995708,50,199,352
130918773,"Norton Drive, Woodingdean, BN2 6NT",-0.06402969360351564,50.84020222346275,48,39448,70
130918782,"Norton Drive, Woodingdean, BN2 6NT",-0.06402969360351564,50.84020222346275,49,39250,174
130918783,"Norton Drive, Woodingdean, BN2 6NT",-0.06402969360351564,50.84020222346275,49,39448,181
130918792,"Norton Drive, Woodingdean, BN2 6NT",-0.06402969360351564,50.84020222346275,50,39250,1
130918793,"Norton Drive, Woodingdean, BN2 6NT",-0.06402969360351564,50.84020222346275,50,39448,22
129789450,"Drove Avenue, Lewes, BN2 6NT",-0.06618904825802474,50.84649159977805,307,-1,140
129789470,"Drove Avenue, Lewes, BN2 6NT",-0.06618904825802474,50.84649159977805,308,-1,179
129789550,"Drove Avenue, Lewes, BN2 6NT",-0.06618904825802474,50.84649159977805,307,6400,320
129789554,"Drove Avenue, Lewes, BN2 6NT",-0.06618904825802474,50.84649159977805,307,1226,10
129789560,"Drove Avenue, Lewes, BN2 6NT",-0.06618904825802474,50.84649159977805,306,6400,107
129789570,"Drove Avenue, Lewes, BN2 6NT",-0.06618904825802474,50.84649159977805,308,6400,324
129789574,"Drove Avenue, Lewes, BN2 6NT",-0.06618904825802474,50.84649159977805,308,1226,241
128673134,"West Road",-0.18267366290092468,50.902101360210054,70,6400,57
128673144,"West Road",-0.18267366290092468,50.902101360210054,69,6400,237
128673154,"West Road",-0.18267366290092468,50.902101360210054,71,6400,309
128782702,"A23, Hurstpierpoint and Sayers Common, BN6 9JW",-0.1924630105495453,50.92388395470437,420,6400,357
128782704,"A23, Hurstpierpoint and Sayers Common, BN6 9JW",-0.1924630105495453,50.92388395470437,420,3725,347
128782707,"A23, Hurstpierpoint and Sayers Common, BN6 9JW",-0.1924630105495453,50.92388395470437,420,199,12
128782712,"A23, Hurstpierpoint and Sayers Common, BN6 9JW",-0.1924630105495453,50.92388395470437,421,6400,178
128782714,"A23, Hurstpierpoint and Sayers Common, BN6 9JW",-0.1924630105495453,50.92388395470437,421,3725,159
128782717,"A23, Hurstpierpoint and Sayers Common, BN6 9JW",-0.1924630105495453,50.92388395470437,421,199,163
